csfa_number,program_name,agency,record_type,award_id,grantee_name,award_amount,award_amount_raw,award_start_date,award_end_date,award_period,grantee_location,fiscal_year,chicago_likely,chicago_signal,amount_meaning,source,source_url
420-35-0069,APEX Accelerators,DCEO (420),award,26-804117,Champaign County Economic Development Corporation,95000.0,"95,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-804146,Chinese Mutual Aid Association Inc,95000.0,"95,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-804103,Community College District 502 dba College of DuPage,166000.0,"166,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-601193,Greater Southwest Development Corporation,9979.0,"9,979",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-804122,Joseph Center,157333.0,"157,333",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-601101,"Mexican American Chamber of Commerce of Illinois, Inc.",124000.0,"124,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-601125,Southern Illinois University Carbondale,121367.0,"121,367",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-601196,Southland Development Authority,95000.0,"95,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-35-0069,APEX Accelerators,DCEO (420),award,26-804115,Women's Business Development Center,130000.0,"130,000",08/01/2025,07/31/2026,08/01/2025 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=69
420-30-0074,Trade Adjustment Assistance Program - Formula,DCEO (420),award,24-661003,City of Rockford,1171347.0,"1,171,347",10/01/2024,09/30/2026,10/01/2024 - 09/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=74
420-30-0074,Trade Adjustment Assistance Program - Formula,DCEO (420),award,26-661003,City of Rockford,306416.0,"306,416",04/01/2026,09/30/2027,04/01/2026 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=74
420-30-0074,Trade Adjustment Assistance Program - Formula,DCEO (420),award,24-661005,Kane County,64051.0,"64,051",10/01/2024,09/30/2026,10/01/2024 - 09/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=74
420-30-0074,Trade Adjustment Assistance Program - Formula,DCEO (420),award,26-661027,National Able Network Inc,50543.0,"50,543",04/01/2026,09/30/2027,04/01/2026 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=74
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633004,"Business Employment Skills Team, Inc.",64875.0,"64,875",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633017,Champaign County,91250.0,"91,250",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633007,Chicago Cook Workforce Partnership,500000.0,"500,000",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,true,name_contains_chicago,award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633001,Lake County,119124.0,"119,124",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633025,Management Training & Consulting Corporation,53148.0,"53,148",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633024,St. Clair County,78398.0,"78,398",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0075,WIOA Statewide Activities - Service Integration and Innovation - Nonformula,DCEO (420),award,25-633010,Will County,80150.0,"80,150",01/01/2026,06/30/2027,01/01/2026 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=75
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681004,"Business Employment Skills Team, Inc.",4089348.0,"4,089,348",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681023,C.E.F.S. Economic Opportunity Corporation,3288469.0,"3,288,469",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681017,Champaign County,3537950.0,"3,537,950",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681007,Chicago Cook Workforce Partnership,62283830.0,"62,283,830",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,true,name_contains_chicago,award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681003,City of Rockford,5994847.0,"5,994,847",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681011,County of Kankakee,2459607.0,"2,459,607",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681019,County of Macon,1747586.0,"1,747,586",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681022,County of Madison,2648018.0,"2,648,018",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681002,County of McHenry Illinois,1980481.0,"1,980,481",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681020,County of Sangamon,2843504.0,"2,843,504",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681018,Danville Area Community College,1167417.0,"1,167,417",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681006,DuPage County,6140333.0,"6,140,333",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681005,Kane County,9300957.0,"9,300,957",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681001,Lake County,8516791.0,"8,516,791",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681025,Management Training & Consulting Corporation,2501426.0,"2,501,426",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681013,Rock Island County,2715441.0,"2,715,441",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681026,"Southern 14 Workforce Investment Board, Inc.",1559193.0,"1,559,193",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681024,St. Clair County,3584340.0,"3,584,340",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681014,Two Rivers Regional Council of Public Officials,2157561.0,"2,157,561",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681015,United Workforce Development Board Inc,6551713.0,"6,551,713",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681021,West Central Development Council,1565054.0,"1,565,054",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0076,WIOA Formula Grants,DCEO (420),award,25-681010,Will County,6289846.0,"6,289,846",07/01/2025,06/30/2027,07/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=76
420-30-0081,WIOA Statewide Rapid Response - Formula,DCEO (420),award,25-651104,"Business Employment Skills Team, Inc.",17175.0,"17,175",01/01/2026,09/30/2027,01/01/2026 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=81
420-30-0081,WIOA Statewide Rapid Response - Formula,DCEO (420),award,24-651023,C.E.F.S. Economic Opportunity Corporation,332361.0,"332,361",01/01/2025,06/30/2027,01/01/2025 - 06/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=81
420-30-0081,WIOA Statewide Rapid Response - Formula,DCEO (420),award,24-651017,Champaign County,169347.0,"169,347",10/01/2025,12/31/2026,10/01/2025 - 12/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=81
420-30-0081,WIOA Statewide Rapid Response - Formula,DCEO (420),award,25-651117,Champaign County,25788.0,"25,788",01/01/2026,09/30/2027,01/01/2026 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=81
420-30-0081,WIOA Statewide Rapid Response - Formula,DCEO (420),award,25-651007,Chicago Cook Workforce Partnership,750000.0,"750,000",04/01/2026,06/30/2027,04/01/2026 - 06/30/2027,,2027,true,name_contains_chicago,award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=81
